title,url,status,source_field,source_file
Washington Youth Summit on the Environment (WYSE),https://nationalzoo.si.edu/conservation/wyse,FINE,applicationUrl,comprehensive-new-opportunities.json
Environmental Studies Summer Youth Institute (ESSYI),http://essyi.hws.edu/,FINE,applicationUrl,comprehensive-new-opportunities.json
Brown Environmental Leadership Lab (BELL),https://www.brown.edu/academics/pre-college/bell/,FINE,applicationUrl,comprehensive-new-opportunities.json
Stanford Young Investigators - Sustainability,https://sustainability.stanford.edu/admissions-education/k-12-outreach/young-investigators,FINE,applicationUrl,comprehensive-new-opportunities.json
NSLC Environmental Science & Sustainability,https://www.nslcleaders.org/youth-leadership-programs/environmental-science-sustainability/,FINE,applicationUrl,comprehensive-new-opportunities.json
Washington University Environmental Studies Institute,https://precollege.wustl.edu/environmental-studies-institute-summary,FINE,applicationUrl,comprehensive-new-opportunities.json
Sewanee Environmental Institute (SEI),https://new.sewanee.edu/academics/summer-in-sewanee/high-school-students/pre-college-field-studies-experience/,FINE,applicationUrl,comprehensive-new-opportunities.json
Project TRUE - Bronx Wildlife Research,https://www.fordham.edu/academics/programs/project-true/,FINE,applicationUrl,comprehensive-new-opportunities.json
Ladder Environmental Startup Internships,https://ladderinternships.com/,FINE,applicationUrl,comprehensive-new-opportunities.json
Westmoreland Sanctuary Ecology Internship,https://www.westmorelandsanctuary.org/,FINE,applicationUrl,comprehensive-new-opportunities.json
Maryland Green Schools Program Grants,https://www.maeoe.org/green-schools,FINE,applicationUrl,comprehensive-new-opportunities.json
USGBC California Green Schools Micro-grants,https://usgbc-ca.org/programs/green-schools/,FINE,applicationUrl,comprehensive-new-opportunities.json
NCAA Division I Athletic Scholarships,https://www.ncaa.org/sports/2021/2/10/recruiting-calendars-faq.aspx,FINE,applicationUrl,comprehensive-new-opportunities.json
NCAA Division II Athletic Scholarships,https://www.ncsasports.org/recruiting/how-to-get-recruited/scholarship-facts,FINE,applicationUrl,comprehensive-new-opportunities.json
NAIA Athletic Scholarships,https://www.playnaia.org/,FINE,applicationUrl,comprehensive-new-opportunities.json
NJCAA Athletic Scholarships,https://www.njcaa.org/,FINE,applicationUrl,comprehensive-new-opportunities.json
Bold.org Athletic Scholarships Collection,https://bold.org/scholarships/by-type/athletic/,FINE,applicationUrl,comprehensive-new-opportunities.json
NCAA Recruiting Exposure Camps,https://www.ncsasports.org/ncaa-eligibility-center/recruiting-rules/recruiting-calendar,FINE,applicationUrl,comprehensive-new-opportunities.json
High School All-American Recognition Programs,https://www.maxpreps.com/,FINE,applicationUrl,comprehensive-new-opportunities.json
State Athletic Association Scholarships,https://www.nfhs.org/,FINE,applicationUrl,comprehensive-new-opportunities.json
Olympic Development Programs (ODP),https://www.teamusa.org/,FINE,applicationUrl,comprehensive-new-opportunities.json
Professional Sports Youth Academies,https://www.mlb.com/youth-academies,FINE,applicationUrl,comprehensive-new-opportunities.json
IMG Academy Athletic Scholarships,https://www.imgacademy.com/,FINE,applicationUrl,comprehensive-new-opportunities.json
Women's Sports Foundation Scholarships,https://www.womenssportsfoundation.org/,FINE,applicationUrl,comprehensive-new-opportunities.json
YoungArts Program - Music Performance,https://www.youngarts.org/,FINE,applicationUrl,comprehensive-new-opportunities.json
Davidson Fellowship - Music,https://www.davidsongifted.org/fellowships/,FINE,applicationUrl,comprehensive-new-opportunities.json
Cooper International Competition,https://www.oberlin.edu/conservatory/cooper-international-competition,FINE,applicationUrl,comprehensive-new-opportunities.json
Spotlight Arts Program,https://www.spotlightarts.org/,FINE,applicationUrl,comprehensive-new-opportunities.json
Marine Band Concerto Competition,https://www.marineband.marines.mil/,FINE,applicationUrl,comprehensive-new-opportunities.json
Glenn Miller Award,http://glennmiller.org/,FINE,applicationUrl,comprehensive-new-opportunities.json
Sphinx Competition,https://www.sphinxmusic.org/,FINE,applicationUrl,comprehensive-new-opportunities.json
Mark Zinger Memorial Violin Scholarship,https://www.zingerviolin.com/,FINE,applicationUrl,comprehensive-new-opportunities.json
Curtis Institute Full-Ride Scholarships,https://www.curtis.edu/,FINE,applicationUrl,comprehensive-new-opportunities.json
Juilliard School Merit Scholarships,https://www.juilliard.edu/,FINE,applicationUrl,comprehensive-new-opportunities.json
Berklee Presidential Scholarship,https://www.berklee.edu/scholarships,FINE,applicationUrl,comprehensive-new-opportunities.json
San Francisco Conservatory Merit Scholarships,https://sfcm.edu/,FINE,applicationUrl,comprehensive-new-opportunities.json
New England Conservatory Scholarships,https://necmusic.edu/,FINE,applicationUrl,comprehensive-new-opportunities.json
National Federation of Music Clubs Scholarships,https://www.nfmc-music.org/,FINE,applicationUrl,comprehensive-new-opportunities.json
ASCAP Foundation Music Scholarships,https://www.ascapfoundation.org/,FINE,applicationUrl,comprehensive-new-opportunities.json
Children's Hospital Colorado - Summer Child Health Research Internship,https://www.childrenscolorado.org/,FINE,applicationUrl,comprehensive-new-opportunities.json
Johns Hopkins Medicine - Summer Internship Program (SIP),https://www.hopkinsmedicine.org/som/pathway/sip,FINE,applicationUrl,comprehensive-new-opportunities.json
Children's Hospital LA - High School Internship Program (HIP),https://www.chla.org/,FINE,applicationUrl,comprehensive-new-opportunities.json
Rady Children's Hospital San Diego - Summer Medical Academy,https://www.rchsd.org/,FINE,applicationUrl,comprehensive-new-opportunities.json
Stanford Medical Youth Science Program (SMYSP),https://med.stanford.edu/smysp.html,FINE,applicationUrl,comprehensive-new-opportunities.json
UCSF Summer Student Research Program,https://graduate.ucsf.edu/,FINE,applicationUrl,comprehensive-new-opportunities.json
Kaiser Permanente KP LAUNCH,https://healthy.kaiserpermanente.org/,FINE,applicationUrl,comprehensive-new-opportunities.json
Cedars-Sinai Medical Center INSPIRE,https://www.cedars-sinai.org/,FINE,applicationUrl,comprehensive-new-opportunities.json
Harvard Medical School - Project Success,https://hms.harvard.edu/,FINE,applicationUrl,comprehensive-new-opportunities.json
Penn Medicine Summer Program,https://www.pennmedicine.org/,FINE,applicationUrl,comprehensive-new-opportunities.json
Massachusetts General Hospital - Youth Scholars Program,https://www.massgeneral.org/,FINE,applicationUrl,comprehensive-new-opportunities.json
Mayo Clinic Career Immersion Program (Minnesota),https://college.mayo.edu/academics/health-sciences-education/career-immersion-program-minnesota/,FINE,applicationUrl,comprehensive-new-opportunities.json
Mayo Clinic CARES (Arizona),https://college.mayo.edu/academics/diversity-and-inclusion/programs/mayo-clinic-cares/,FINE,applicationUrl,comprehensive-new-opportunities.json
Mayo Clinic High School Volunteers,https://www.mayoclinic.org/about-mayo-clinic/volunteers/minnesota/how-to-apply/high-school-volunteers,FINE,applicationUrl,comprehensive-new-opportunities.json
UCLA Health Volunteen Summer Program,https://www.uclahealth.org/,FINE,applicationUrl,comprehensive-new-opportunities.json
Wake Forest Baptist Medical Center Summer Program,https://www.wakehealth.edu/,FINE,applicationUrl,comprehensive-new-opportunities.json
Medical Immersion Summer Academy (MISA) - Oakland,https://misaprogram.com/,FINE,applicationUrl,comprehensive-new-opportunities.json
Camp Cardiac and Camp Neuro,https://www.campcardiac.com/,FINE,applicationUrl,comprehensive-new-opportunities.json
NIH/NHLBI Summer Internship,https://www.nhlbi.nih.gov/,FINE,applicationUrl,comprehensive-new-opportunities.json
IVHQ High School Volunteer Abroad Programs,https://www.volunteerhq.org/high-school-volunteer-abroad/,FINE,applicationUrl,comprehensive-new-opportunities.json
Projects Abroad High School Specials,https://www.projects-abroad.org/trip-format/high-school-specials/,FINE,applicationUrl,comprehensive-new-opportunities.json
Volunteering Solutions International Programs,https://www.volunteeringsolutions.com/high-school-volunteer-abroad-programs,FINE,applicationUrl,comprehensive-new-opportunities.json
Global Volunteers Service-Learning Programs,https://globalvolunteers.org/high-school-volunteer-abroad-programs/,FINE,applicationUrl,comprehensive-new-opportunities.json
Thailand Marine Conservation Program,https://www.gooverseas.com/high-school-abroad/volunteer-abroad,FINE,applicationUrl,comprehensive-new-opportunities.json
Costa Rica Wildlife Conservation & Teaching,https://www.goabroad.com/articles/highschool-study-abroad/teenage-volunteer-summer-programs-abroad,FINE,applicationUrl,comprehensive-new-opportunities.json
Nepal Community Development Program,https://www.volunteerworld.com/en/volunteer-abroad/high-school-volunteering,FINE,applicationUrl,comprehensive-new-opportunities.json
Tanzania Healthcare & Education Program,https://www.volunteerforever.com/article_post/teen-high-school-volunteer-abroad-programs-under-18-mission-tr/,FINE,applicationUrl,comprehensive-new-opportunities.json
Peru Cultural Immersion & Community Service,https://blog.fundmytravel.com/2025/01/28/cheap-volunteer-abroad-programs-for-high-school-students/,FINE,applicationUrl,comprehensive-new-opportunities.json
European Youth Portal Volunteer Opportunities,https://youth.europa.eu/go-abroad/volunteering/opportunities_en,FINE,applicationUrl,comprehensive-new-opportunities.json
Vietnam Teaching & Community Development,https://www.volunteerhq.org/blog/teen-volunteer-abroad-programs/,FINE,applicationUrl,comprehensive-new-opportunities.json
Bali Cultural Immersion Program,https://www.volunteerhq.org/high-school-volunteer-abroad/,FINE,applicationUrl,comprehensive-new-opportunities.json
Ghana Community Development & Education,https://www.gooverseas.com/blog/summer-volunteer-programs,FINE,applicationUrl,comprehensive-new-opportunities.json
Croatia Conservation & Community Work,https://www.volunteerhq.org/high-school-volunteer-abroad/,FINE,applicationUrl,comprehensive-new-opportunities.json
Loop Abroad Veterinary Programs,https://www.loopabroad.com/,FINE,applicationUrl,comprehensive-new-opportunities.json
"Columbia University Summer Pre-College Information Sessions with,",https://precollege.sps.columbia.edu/events,FINE,link,extracted_new_stuyvesant_opportunities.json
"Event Approaching: ,",https://www.cooperhewitt.org/teen-,FINE,link,extracted_new_stuyvesant_opportunities.json
"Unlimited Mix-n-Mingle for Teens & Tweens at MoMath ,",https://www.google.com/search?q=Unlimited%20Mix-n-Mingle%20for%20Teens%20%26%20Tweens%20at%20MoMath%20%2C,FINE,link,extracted_new_stuyvesant_opportunities.json
Pizza and a Movie Night (PAAM),https://teens.artsconnection.org/paam/,FINE,link,extracted_new_stuyvesant_opportunities.json
"Georgetown University Hoya Summer Program ,",https://summer.georgetown.edu/,FINE,link,extracted_new_stuyvesant_opportunities.json
"Stanford Summer Humanities Institute ,",https://summerhumanities.spcs.stanford.edu/utm_source=teenlife&utm_medium=emai,FINE,link,extracted_new_stuyvesant_opportunities.json
Pre-College Programs at Barnard College,https://precollege.barnard.edu/,FINE,link,extracted_new_stuyvesant_opportunities.json
"Fashion Institute of Technology Spring Precollege Programs ,",https://www.fitnyc.edu/academics/precollege/classes/index.php,FINE,link,extracted_new_stuyvesant_opportunities.json
"Tufts University Summer Pre-college Programs ,",https://universitycollege.tufts.edu/high-school,FINE,link,extracted_new_stuyvesant_opportunities.json
Cornell University Pre-College Program,https://sce.cornell.edu/precollege/admission?utm_campaign=pc&utm_content=apps-,FINE,link,extracted_new_stuyvesant_opportunities.json
Information Session Approaching:,https://atlasfellows.org/,FINE,link,extracted_new_stuyvesant_opportunities.json
"First Event Approaching: ,",https://docs.google.com/forms/d/e/1FAIpQLSe1ZZOJdfdVAwjNl98r06ughwaMcwdu,FINE,link,extracted_new_stuyvesant_opportunities.json
"Career & College Readiness Programs at the Greenpoint YMCA ,",https://drive.google.com/file/d/1Hhq167D599BqAvsC1j-,FINE,link,extracted_new_stuyvesant_opportunities.json
"Futures and Options Career Essentials Program ,",https://futuresandoptions.org/career-essentials-application/,FINE,link,extracted_new_stuyvesant_opportunities.json
"College & Career Readiness Programs at the Greenpoint YMCA ,",https://drive.google.com/file/d/1Hhq167D599BqAvsC1j-,FINE,link,extracted_new_stuyvesant_opportunities.json
"KACE Grassroots Internship Program ,",https://kace.org/internship,FINE,link,extracted_new_stuyvesant_opportunities.json
