title,url,field,source_file,possibly_broken
Auditions Approaching:,https://mcctheater.org/public-engagement-education/,link,extracted_new_stuyvesant_opportunities.json,NO
"AAJA Flagship Summer Training Program JCamp ,",https://www.aaja.org/programs-and-initiatives/jcamp/,link,extracted_new_stuyvesant_opportunities.json,NO
"Wingspan Arts Summer Conservatory ,",https://wingspanarts.org/conservatory/,link,extracted_new_stuyvesant_opportunities.json,NO
Narrative High School Writing Contest,https://www.narrativemagazine.com/narrative-for-schools/ninth-annual-contest,link,extracted_new_stuyvesant_opportunities.json,NO
Summer Arts Institute (SAI),https://sites.google.com/schools.nyc.gov/summerartsinstitute2025/about-,link,extracted_new_stuyvesant_opportunities.json,NO
"Live Out Loud Young Trailblazers Scholarship ,",https://liveoutloud.org/programs/young-trailblazers-scholarship/,link,extracted_new_stuyvesant_opportunities.json,NO
"The National Dream.US Scholarship ,",https://thedream.us/scholarships/national-scholarship/,link,extracted_new_stuyvesant_opportunities.json,NO
Zeta Zeta Lambda Chapter Scholarship,https://www.google.com/search?q=Zeta%20Zeta%20Lambda%20Chapter%20Scholarship,link,extracted_new_stuyvesant_opportunities.json,NO
Beyond the Sky: The Future of Aviation & Aerospace Science Event,https://www.eventbrite.com/e/nysci-virtual-beyond-the-sky-the-future-of-aviation-aerospace-,link,extracted_new_stuyvesant_opportunities.json,NO
College & Career Fair at City Tech,https://drive.google.com/file/d/1oyV57lF6coYBjD_w76qK3Cwc8iHwus2t/view?usp=sharing,link,extracted_new_stuyvesant_opportunities.json,NO
Event Approaching:,https://wowsummit.weebly.com/,link,extracted_new_stuyvesant_opportunities.json,NO
Girls Write Now Entertainment Career Chat,https://girlswritenow.org/event/nov19-careerchat/,link,extracted_new_stuyvesant_opportunities.json,NO
College Essay Boot Camp Workshop,https://www.eventbrite.com/e/nysci-presents-college-essay-boot-camp-workshop-tickets-,link,extracted_new_stuyvesant_opportunities.json,NO
Unlimited – MoMath’s Mix-n-Mingle Program,https://momath.org/unlimited/,link,extracted_new_stuyvesant_opportunities.json,NO
Endless Frontiers Lab Youth Ambassador Program,https://endlessfrontierlabs.com/young-ambassadors/,link,extracted_new_stuyvesant_opportunities.json,NO
Cornell University Precollege Winter Session,https://sce.cornell.edu/precollege/program/online,link,extracted_new_stuyvesant_opportunities.json,NO
Columbia University Spring Weekend Remote Courses,https://precollege.sps.columbia.edu/highschool/academic-year-,link,extracted_new_stuyvesant_opportunities.json,NO
William & Mary University Precollege Programs,https://precollegeonline.wm.edu/?utm_source=internal&utm_medium=email&utm_ca,link,extracted_new_stuyvesant_opportunities.json,NO
Baruch College STEM Research Academy,https://collegenow.baruch.cuny.edu/,link,extracted_new_stuyvesant_opportunities.json,NO
Seeds of Fortune Yale Women in Economics Scholarship Program,https://www.seedsoffortune.org/apply,link,extracted_new_stuyvesant_opportunities.json,NO
The Gift of Chess,https://docs.google.com/forms/d/e/1FAIpQLSeLA107i2P--GzcziQ-,link,extracted_new_stuyvesant_opportunities.json,NO
Thrive Scholars 6-Years Program,https://www.thrivescholars.org/programs/six-year-program/,link,extracted_new_stuyvesant_opportunities.json,NO
Thrive Scholars – Thrive Academics,https://www.thrivescholars.org/thriveacademies/,link,extracted_new_stuyvesant_opportunities.json,NO
Thrive Scholars – OnRamp,https://apply.thrivescholars.org/onramp,link,extracted_new_stuyvesant_opportunities.json,NO
Apex for Youth Career Exploration Workshop Series: Manhattan D.A.,https://docs.google.com/forms/d/e/1FAIpQLSe1ZZOJdfdVAwjNl98r06ughwaMcwduBhl4-,link,extracted_new_stuyvesant_opportunities.json,NO
Museum of Jewish Heritage Paid Apprentice Summer Program,https://education.mjhnyc.org/high-school-apprenticeship-program/,link,extracted_new_stuyvesant_opportunities.json,NO
Sony World Photography Awards Youth Competition,https://www.worldphoto.org/sony-world-photography-awards/youth,link,extracted_new_stuyvesant_opportunities.json,NO
Museum of Arts & Design (MAD) RECESS Internships,https://www.madmuseum.org/programs/teen-programs-mad,link,extracted_new_stuyvesant_opportunities.json,NO
Discover Architecture Program for February Winter Break,https://www.centerforarchitecture.org/k-12/teen-programs/discover-,link,extracted_new_stuyvesant_opportunities.json,NO
Battelle Climate Challenge,https://www.futureengineers.org/battelleclimatechallenge,link,extracted_new_stuyvesant_opportunities.json,NO
(MS)2 Summer STEM at Phillips Academy,https://www.andover.edu/about/outreach/ms2,link,extracted_new_stuyvesant_opportunities.json,NO
Think MIT Scholars Program,https://think.mit.edu/,link,extracted_new_stuyvesant_opportunities.json,NO
Digital Girl Computer Science Classes,https://docs.google.com/forms/d/e/1FAIpQLSc9ANDXK3OLmX8LK6fo_Mcc,link,extracted_new_stuyvesant_opportunities.json,NO
Audition Approaching:,https://marthagraham.edu/all-city-panorama/,link,extracted_new_stuyvesant_opportunities.json,NO
Penguin Random House Creative Writing Awards,https://learnmore.scholarsapply.org/penguinrandomhouse/,link,extracted_new_stuyvesant_opportunities.json,NO
Scholarship Plus Award & Information Session,https://www.scholarshipplus.org/splus/apply/,link,extracted_new_stuyvesant_opportunities.json,NO
Futures Free from Nicotine & Tobacco Event,https://www.google.com/search?q=Futures%20Free%20from%20Nicotine%20%26%20Tobacco%20Event,link,extracted_new_stuyvesant_opportunities.json,NO
"Girls Write Now Salon Series - Romantic Comedy: Writing Modern,",https://girlswritenow.org/event/dec13salon/,link,extracted_new_stuyvesant_opportunities.json,NO
NYC Parks Lifeguards Jobs and Qualifying Test,https://www.nycgovparks.org/reg/life-guard-test,link,extracted_new_stuyvesant_opportunities.json,NO
Lehigh Summer Buesiness/Entrepreneurship Program,https://global.lehigh.edu/iacocca-institute/IGEI,link,extracted_new_stuyvesant_opportunities.json,NO
Wharton School of Business Summer Program,https://globalyouth.wharton.upenn.edu/on-campus-programs/application-,link,extracted_new_stuyvesant_opportunities.json,NO
Food and Water Watch Volunteer Network,https://www.mobilize.us/fww/event/546904/,link,extracted_new_stuyvesant_opportunities.json,NO
Volunteering at Maimonides Medical Center,https://maimo.org/careers-and-volunteers/volunteer/,link,extracted_new_stuyvesant_opportunities.json,NO
Justice Education Project Volunteer,https://www.justiceeducationproject.org/join-national-team,link,extracted_new_stuyvesant_opportunities.json,NO
FXB Climate Advocates Program,https://www.fxbclimateadvocates.org/apply,link,extracted_new_stuyvesant_opportunities.json,NO
Diller Teen Leadership Awards,https://dillerteenawards.org/about-the-awards/,link,extracted_new_stuyvesant_opportunities.json,NO
2025 KPMG Future Leaders Program,https://kpmg.com/us/en/careers-and-culture/womens-leadership/future-women-,link,extracted_new_stuyvesant_opportunities.json,NO
Events Approaching: MoMA Open Art Space,https://www.moma.org/calendar/programs/199,link,extracted_new_stuyvesant_opportunities.json,NO
City Arts Volunteering Opportunity,https://www.cityarts.org/volunteer,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching:,https://www.cancer.columbia.edu/education/educational-opportunities/high-,link,extracted_new_stuyvesant_opportunities.json,NO
Massachusetts Institute of Technology Mites Student Programs,https://mites.mit.edu/discover-mites/mites-semester/,link,extracted_new_stuyvesant_opportunities.json,NO
Columbia University Engineering the Next Generation (ENG),https://outreach.engineering.columbia.edu/eng,link,extracted_new_stuyvesant_opportunities.json,NO
International Young Researchers’ Conference Medicine and Research,https://cumc.co1.qualtrics.com/jfe/form/SV_eyBI1qHoOtTwIuO,link,extracted_new_stuyvesant_opportunities.json,NO
NYU Health Career Opportunity Program,https://med.nyu.edu/departments-institutes/rusk-,link,extracted_new_stuyvesant_opportunities.json,NO
Events Approaching:,https://wwww.lincolncenter.org/series/accessibility-at-lincoln-,link,extracted_new_stuyvesant_opportunities.json,NO
Holocaust Art & Writing Contest,https://www.chapman.edu/research/institutes-and-centers/holocaust-education/holocaust-art-,link,extracted_new_stuyvesant_opportunities.json,NO
Modern Anthologies Global Youth Writing Competition,https://www.modernanthologies.com/24-25-competition,link,extracted_new_stuyvesant_opportunities.json,NO
Bright Lights Scholarship,https://bold.org/scholarships/bright-lights-scholarship/,link,extracted_new_stuyvesant_opportunities.json,NO
Washington Crossing Foundation Scholarships,https://www.gwcf.org/scholarship,link,extracted_new_stuyvesant_opportunities.json,NO
Next Event Approaching:,https://calendly.com/nyplcollegeandcareer,link,extracted_new_stuyvesant_opportunities.json,NO
Event Approaching:,https://www.google.com/search?q=Event%20Approaching%3A,link,extracted_new_stuyvesant_opportunities.json,NO
Apex for Youth Business Networking Event & Party,https://www.google.com/search?q=Apex%20for%20Youth%20Business%20Networking%20Event%20%26%20Party,link,extracted_new_stuyvesant_opportunities.json,NO
MIT Lincoln Laboratory (LL) Beaver Works Summer Institute Spring,https://bwsi.mit.edu/about/about-bwsi/,link,extracted_new_stuyvesant_opportunities.json,NO
Northeastern University Accelerate Pre-College Program,https://precollegeprograms.northeastern.edu/,link,extracted_new_stuyvesant_opportunities.json,NO
Carnegie Mellon Pre-College Programs,https://www.cmu.edu/pre-college/index.html,link,extracted_new_stuyvesant_opportunities.json,NO
Digivations Summer Camp/ Academies Programs,https://www.harrypottercamps.org/,link,extracted_new_stuyvesant_opportunities.json,NO
Summer 2025 Ladders for Leaders Program,https://www.nyc.gov/site/dycd/services/jobs-internships/about-nyc-ladders-for-,link,extracted_new_stuyvesant_opportunities.json,NO
Stevens School of Business Trading Day Game/Competition,https://www.stevens.edu/school-business-high-school-programs-trading-day,link,extracted_new_stuyvesant_opportunities.json,NO
Apollo Theater Spring Administrative Internship,https://www.apollotheater.org/education/arts-administration-internship,link,extracted_new_stuyvesant_opportunities.json,NO
Breakthrough New York Paid Tutoring Internship,https://btny.pinpointhq.com/en/postings/8496db43-8fe3-46ab-aa0c-,link,extracted_new_stuyvesant_opportunities.json,NO
READ 718 Remote Literacy Program,https://www.read718.org/remote-volunteer,link,extracted_new_stuyvesant_opportunities.json,NO
Brooklyn Library Virtual Tech Volunteer,https://www.bklynlibrary.org/support/volunteer/teen-techies,link,extracted_new_stuyvesant_opportunities.json,NO
Seeds of Fortune Inc: Ivy League v.s. HBCU Night,https://shorturl.at/PdZKm,link,extracted_new_stuyvesant_opportunities.json,NO
Columbia University S-PREP Free SAT Prep Class,https://www.vagelos.columbia.edu/education/academic-programs/additional-educational-,link,extracted_new_stuyvesant_opportunities.json,NO
NYC Public Schools College And Career Advising Texts,https://www.google.com/search?q=NYC%20Public%20Schools%20College%20And%20Career%20Advising%20Texts,link,extracted_new_stuyvesant_opportunities.json,NO
The OppNet Fellows Program for Sophomores,https://opportunitynetwork.org/fellows/,link,extracted_new_stuyvesant_opportunities.json,NO
Event Approaching:,https://drive.google.com/file/d/1N3iP8TAedulOA6VSrQYL5glzWrN0dK9o/view?usp=sharing,link,extracted_new_stuyvesant_opportunities.json,NO
ArtsConnect Teens Curate Teens (TCT) Curators,https://airtable.com/appQuqObez96NaMtU/shr3xYXKbVT6V5C08?mc_cid=b8ddbab7c7&,link,extracted_new_stuyvesant_opportunities.json,NO
Arts Connection Student Art Program (SAP),https://teens.artsconnection.org/sap/mc_cid=e3f491e980&mc_eid=d56b4cad94,link,extracted_new_stuyvesant_opportunities.json,NO
New York Academy of the Sciences Junior Academy,https://www.nyas.org/learning/high-school-research-programs/the-junior-academy/,link,extracted_new_stuyvesant_opportunities.json,NO
The Secret Life of Everyday Items Essay Contest,https://www.engineergirl.org/154382/2025-Writing-Contest-Innovating-,link,extracted_new_stuyvesant_opportunities.json,NO
STEM Research Academy at City College,https://www.ccny.cuny.edu/collegenow/stem-research-academy,link,extracted_new_stuyvesant_opportunities.json,NO
UA3 Youth Employment Program,https://www.google.com/search?q=UA3%20Youth%20Employment%20Program,link,extracted_new_stuyvesant_opportunities.json,NO
Futures and Options Summer Internship,https://futuresandoptions.org/our-programs/our-programs-internships/,link,extracted_new_stuyvesant_opportunities.json,NO
Justice for All After School Program,https://www.google.com/search?q=Justice%20for%20All%20After%20School%20Program,link,extracted_new_stuyvesant_opportunities.json,NO
Brooklyn District Attorney Office Vacation Internships,https://www.queenslibrary.org/index.php/programs-activities/teens/other-,link,extracted_new_stuyvesant_opportunities.json,NO
Studio Institute Teen Apprenticeship Program (TAP),https://www.studioinstitute.org/teen-apprenticeship-program,link,extracted_new_stuyvesant_opportunities.json,NO
National High School Design Competition,https://www.cooperhewitt.org/design-competition-design-challenge/,link,extracted_new_stuyvesant_opportunities.json,NO
Alley Pond Environmental Center Spring & Summer Internships,https://www.alleypond.org/field-biology-internship.html,link,extracted_new_stuyvesant_opportunities.json,NO
Weill Cornell Medicine Meyer Cancer Center Summer Program,https://meyercancer.weill.cornell.edu/education/mcc-eipm-summer-internship-,link,extracted_new_stuyvesant_opportunities.json,NO
Hutton Junior Fisheries Biology Program,https://hutton.fisheries.org/students/,link,extracted_new_stuyvesant_opportunities.json,NO
Japan Center Essay Competition (JCSB),https://www.stonybrook.edu/commcms/japan/programs/essay-comp.php,link,extracted_new_stuyvesant_opportunities.json,NO
Asian Pacific American Heritage Scholarship,https://airtable.com/shriLiwkDOTqKw1R2?fbclid=IwAR35NOPN9fsAy4_01qhB-,link,extracted_new_stuyvesant_opportunities.json,NO
